"stopTag","latitude","longitude","routeTags"
"3268","43.64945","-79.53158","50"
"7822","43.73511","-79.35363","162,54"
"3498","43.76017","-79.53277","84"
"1509","43.75264","-79.36527","122,115,95,395"
"3029","43.67728","-79.47212","341,89,41"
"2400","43.76072","-79.38857","78"
"14155","43.77599","-79.34699","169,10"
"6730","43.6585","-79.40021","310,510"
"3021","43.70926","-79.56567","45,945"
"9904","43.66634","-79.55798","46"
"1727","43.71626","-79.28298","68,968"
"4503","43.76544","-79.54089","84"
"7991","43.68201","-79.4916","71,161"
"9196","43.70653","-79.25137","12,302"
"24618","43.76535","-79.45841","104"
"1048","43.67543","-79.53714","37,337"
"6151","43.67357","-79.4119","26"
"1870","43.7074","-79.2792","68,69,135,16"
"388","43.68328","-79.41845","7,307"
"1379","43.64853","-79.58525","48"
"875","43.8203","-79.32448","68"
"1839","43.70718","-79.37561","11"
"2290","43.78208","-79.40456","39,339"
"4382","43.61208","-79.54401","123"
"8764","43.61715","-79.48728","301,501,508"
"15475_ar","43.66359","-79.59057","32"
"2465","43.6416","-79.52222","110,337"
"6842_ar","43.64536","-79.59008","48"
"9351","43.6919","-79.33802","322,87"
"6713","43.78593","-79.27553","385,85"
"14345","43.59824","-79.51628","110"
"2121","43.74653","-79.51513","99,35,335,935"
"799","43.67286","-79.44111","127"
"2163","43.8097","-79.21069","131"
"8534","43.78139","-79.16999","986,86"
"8000","43.78644","-79.18842","38,995,95,905,395"
"773","43.78169","-79.28759","343,43"
"14052","43.63991","-79.42107","63"
"5692","43.62037","-79.48341","301,501,508"
"6043","43.67543","-79.55802","332,32"
"8383","43.73862","-79.58977","36,336"
"6386","43.74423","-79.59516","396,46,927"
"6205","43.66527","-79.35244","505"
"15211","43.73471","-79.25796","12,34,300,334,116,86,21"
"10005","43.76509","-79.22723","102"
"8461_ar","43.70789","-79.53271","59"
"2837","43.67088","-79.38342","300"
"441","43.64231","-79.53543","45,46"
"14053","43.62998","-79.4764","66,176"
"4716","43.62772","-79.50306","15,315,76"
"6493","43.65086","-79.35962","121"
"9272","43.75106","-79.24432","16,302"
"9721","43.72952","-79.43202","7,307"
"15193_ar","43.90971","-79.26858","102"
"1211","43.76831","-79.53147","84"
"24303","43.64312","-79.53271","40"
"9824","43.65492","-79.38781","505"
"14809","43.79213","-79.25911","131"
"6046","43.65278","-79.39834","505"
"3277","43.74342","-79.51405","35,335"
"573","43.80392","-79.33663","39,42"
"9655","43.80343","-79.39734","11,953"
"2335","43.76017","-79.50347","36,336"
"1401","43.7423","-79.31004","24,324,924"
"1021","43.76179","-79.51862","35,335"
"9741","43.72344","-79.56248","396,96"
"6431","43.6902","-79.55694","45"
"9541","43.80291","-79.1951","385,985,85"
"3331","43.63977","-79.54493","300,49"
"8060","43.84819","-79.25394","102"
"14245_ar","43.72538","-79.40231","352,124"
"9843","43.68172","-79.46746","341,168,41"
"5640","43.72493","-79.28631","68"
"14145","43.77612","-79.34624","25,325"
"14726","43.64065","-79.44694","304,504"
"3509","43.89506","-79.29141","129"
"7407","43.71376","-79.58129","37"
"7787","43.75115","-79.25449","21"
"4071","43.68424","-79.52758","73"
"4530","43.69535","-79.42336","7,307"
"14923_IB","43.7844","-79.18566","905"
"15154","43.64399","-79.36849","19,72"
"4136","43.68181","-79.3765","82,75"
"8456","43.66886","-79.30594","92"
"24190","43.59921","-79.54395","110,123,315"
"6696","43.67609","-79.29688","64"
"4202","43.75475","-79.35113","95,395"
"1173","43.82473","-79.24613","134"
"1686","43.67668","-79.464","168"
"4398","43.72588","-79.50808","120"
"24663_ar","43.68768","-79.39271","74"
"1295","43.71059","-79.33142","100"
"3842","43.65165","-79.37937","301,501"
"688","43.66467","-79.35538","306,506"
"265","43.70209","-79.37811","11,28"
"24339","43.73451","-79.25765","12,300,334,116,86"
"6869","43.6164","-79.52107","15,315"
"4012","43.65369","-79.42625","306,506"
"9278","43.72305","-79.41239","352,52"
"7337","43.77835","-79.48849","107"
"24570","43.66964","-79.34346","325,304,72"
"10175","43.65826","-79.42427","363,63"
"7039","43.74475","-79.29824","354,54"
"10153","43.66125","-79.4982","55"
"978","43.76178","-79.51908","35"
"5534","43.66975","-79.57173","111"
"3341","43.66331","-79.34091","325,304,72"
"8828","43.77061","-79.32751","24,167"
"9997","43.73672","-79.30829","91"
"7361","43.69186","-79.28509","113,300,322,20"
"9626","43.76311","-79.31185","67"
"551","43.69156","-79.30325","87"
"1518","43.68573","-79.37769","82,75"
"8018","43.74454","-79.29796","354,54"
"5060","43.79643","-79.2867","169"
"7331","43.70227","-79.29329","24,324"
"5158","43.82772","-79.26178","130"
"23899","43.64984","-79.37497","304,503,504,508"
"5122","43.68762","-79.52903","73"
"14796","43.76196","-79.55666","36"
"24409_IB","43.81813","-79.23986","134"
"1139","43.72028","-79.53735","165"
"3327","43.76918","-79.37608","385,85"
"5456","43.66423","-79.30634","92"
"4343_ar","43.80915","-79.17072","385,985,986,85,86,395"
"6342","43.66814","-79.34286","325,304,72"
"3629","43.72804","-79.50371","120"
"14244","43.72556","-79.40235","52"
"14233_ar","43.73259","-79.26369","34,954"
"14178","43.74872","-79.46191","107"
"2646","43.66402","-79.50349","40"
"6283","43.74565","-79.4925","106"
"2780","43.70135","-79.50792","79,32"
"644_ar","43.78445","-79.16849","86"
"5348","43.80489","-79.38837","353,53"
"8067","43.70899","-79.37628","11"
"8564","43.65212","-79.4219","363,63"
"2830","43.64307","-79.45541","80"
"9009","43.77009","-79.5469","960,60"
"9468","43.67309","-79.44078","127"
"2712","43.66637","-79.37819","94"
"5128","43.70784","-79.47091","59"
"14235","43.63721","-79.53612","111"
"1061","43.66128","-79.358","505"
"14222_ar","43.65004","-79.4836","935"
"9866","43.67069","-79.48785","79"
"14810","43.73408","-79.5586","118,73"
"4894","43.6638","-79.5218","48"
"15209","43.73647","-79.43797","165,396,160,96"
"7185","43.75454","-79.44375","84,384"
"14209_ar","43.78094","-79.41499","939"
"3549","43.76415","-79.57498","960,37,60,937"
"9055","43.67369","-79.29806","64"
"7830","43.6396","-79.44127","301,501"
"1916","43.66582","-79.48231","79,71"
"4623","43.68586","-79.32474","322,70"
"10313","43.72585","-79.53559","165,989"
"9148","43.61386","-79.48939","176,301,501,508"
"10052","43.66628","-79.33444","83"
"7295","43.6925","-79.30223","87"
"5025","43.79529","-79.4192","320,60,53"
"2957","43.59633","-79.52504","301,501,508"
"6365","43.78117","-79.40962","39,339"
"5245","43.73815","-79.41173","97"
"2244","43.77586","-79.42987","98"
"1592","43.69213","-79.3376","322,87"
"10138","43.64567","-79.39517","310,510"
"2619","43.68577","-79.51242","79"
"24506","43.82369","-79.25153","102"
"4187","43.77273","-79.35853","385,85"
"5762","43.75523","-79.4811","107"
"10242","43.72289","-79.44857","109"
"5261","43.75418","-79.46608","107"
"2921","43.60765","-79.49489","76"
"572","43.81015","-79.30622","17,42"
"751","43.67727","-79.39776","13"
"9060","43.65716","-79.37438","505"
"9679","43.65033","-79.48028","300"
"5332","43.70882","-79.47738","352,952,52"
"7900_ar","43.8093","-79.34522","39"
"6216","43.75768","-79.27785","343,43"
"8417","43.6583","-79.487686","26"
"5027_IB","43.67712","-79.58378","112"
"2735","43.68227","-79.49155","71"
"2016","43.72799","-79.57478","396,996,96"
"2173","43.61354","-79.48931","301,501,508"
"12919","43.63642","-79.4074","511,509"
"9962","43.69189","-79.31829","62"
"9400","43.78747","-79.27924","57"
"4137","43.70001","-79.48459","59"
"2271","43.66528","-79.46438","341,89,189,941,989,41"
"2182","43.67691","-79.50618","79"
"4166","43.6447","-79.36709","365,19,72,75"
"9859","43.79125","-79.29913","169"
"9063","43.68182","-79.42562","312,512"
"3647","43.71513","-79.50726","35,335,935"
"14236","43.63735","-79.53594","112"
"2519","43.79585","-79.21686","133,334"
"3949","43.66897","-79.37537","75"
"4430","43.66299","-79.46908","26"
"3642","43.69413","-79.34528","8"
"7585","43.79367","-79.17953","905"
"15125","43.6639","-79.41081","511,307"
"8392","43.72333","-79.32892","34,334"
"9183","43.65107","-79.38509","301,501"
"4549","43.68475","-79.41104","312,512"
"3844","43.67522","-79.34344","325,304,72"
"4395","43.71489","-79.47956","341,41"
"2354","43.78644","-79.24243","132"
"2614","43.77855","-79.30811","385,985,85"
"5392","43.67299","-79.38798","320,97"
"990","43.70772","-79.3438","88"
"3123","43.67036","-79.40519","127"
"1483","43.75571","-79.24528","354,954,54"
"4473","43.69521","-79.26898","20"
"7994","43.73719","-79.43381","7,307"
"7460","43.63726","-79.43586","304,504,508"
"8865","43.63073","-79.49096","66"
"9655_ar","43.80343","-79.39734","11"
"24577","43.73611","-79.4793","101,128"
"8994","43.62208","-79.5427","123"
"8072","43.72314","-79.30282","70"
"4710","43.6371","-79.55653","300,49"
"5414","43.79802","-79.42066","353,960,60"
"5191","43.75913","-79.33389","91,95,395"
"1702","43.79201","-79.2975","169"
"10144","43.76446","-79.39977","98"
"10389","43.72586","-79.29717","34,334"
"6648","43.69798","-79.29719","23"
"14086","43.8187","-79.21471","116"
"2356","43.64932","-79.54632","50"
"2421","43.7906","-79.30249","17"
"15249","43.72896","-79.60453","336,96"
"9929","43.65145","-79.57994","48"
"14187","43.6567","-79.45346","505"
"3228","43.66616","-79.32612","31"
"5716","43.83719","-79.32926","68"
"1713","43.79663","-79.22762","134"
"1644","43.62509","-79.50865","80"
"9517","43.68611","-79.28993","135"
"6911","43.75859","-79.36154","115"
"9299","43.81221","-79.2333","134"
"9799","43.78466","-79.13335","85"
"9861","43.72675","-79.36019","162"
"9195","43.82142","-79.28453","21"
"15328","43.63628","-79.40739","307"
"7800","43.88289","-79.26189","102"
"7638","43.685688","-79.32447","322,70"
"9386","43.70618","-79.40066","13,61,32"
"7799","43.69125","-79.3153","91,93"
"7277","43.64775","-79.52432","50"
"8301","43.8147","-79.292","42"
"8961","43.69424","-79.34304","56"
"7982","43.66092","-79.38557","306,506"
"4003","43.703228","-79.60313","45"
"2032","43.77737","-79.3145","385,324,85"
"7452","43.6922","-79.55781","45"
"14204","43.78073","-79.41475","53"
"3795","43.70521","-79.46076","14"
"1166","43.82158","-79.316696","353,953,53"
"418","43.69075","-79.32673","322,70"
"24213","43.71525","-79.31247","91"
"1329","43.78399","-79.35303","25,169,325,10"
"5304","43.71121","-79.26994","69"
"14281_ar","43.77444","-79.25821","131"
"3690","43.59428","-79.51684","44,944"
"1325","43.75928","-79.53551","84"
"14650","43.68023","-79.4321","312,512"
"4906_IB","43.68248","-79.58173","112"
"2636","43.67962","-79.3417","300"
"6062","43.74446","-79.40496","78,122,115,95,395"
"1377","43.8031","-79.15595","85"
"5316","43.77813","-79.43228","98"
"6638","43.7095","-79.5343","89,73"
"921","43.64782","-79.3834","501"
"4993","43.74987","-79.48749","341,41"
"6858","43.67753","-79.38611","82"
"4264","43.74978","-79.55242","36,336"
"10323","43.64039","-79.43752","301,501"
"1419","43.73238","-79.22449","12,102"
"7823","43.79421","-79.23492","134"
"4295","43.7408","-79.50407","84,120,384"
"3573","43.7749","-79.33065","385,167,169,985,85"
"6023","43.7976","-79.20442","132"
"2266","43.6629","-79.32325","31"
"24455","43.68334","-79.51685","332,32"
"9217","43.7269","-79.36425","162"
"8359","43.74723","-79.61511","96"
"6767","43.7663","-79.40052","98"
"3915","43.77258","-79.42863","98"
"14196_ar","43.70561","-79.39966","61,32"
"7425","43.69681","-79.47546","341,41"
"1267","43.70932","-79.29384","8"
"7902","43.66854","-79.50104","79"
"7906","43.79978","-79.41153","353,53"
"14329","43.74531","-79.40602","95"
"8634","43.75106","-79.26666","354,54"
"5269","43.74801","-79.44951","104"
"9887","43.70565","-79.44254","109"
"9881","43.71426","-79.30614","91,70"
"6672","43.632","-79.55338","111"
"6166","43.72707","-79.43166","7,307"
"720","43.79994","-79.28455","57"
"4626","43.81628","-79.31474","17"
"3707","43.6009","-79.50542","110,337"
"434","43.769268","-79.28203","343,43"
"5369","43.79973","-79.23799","131"
"14839","43.67072","-79.47532","189,312"
"4573","43.8063","-79.21893","131"
"1968","43.73602","-79.59141","396,46"
"6157","43.71146","-79.56719","37"
"7740","43.72692","-79.32914","34,100"
"15248","43.72868","-79.60506","336,996,96"
"10310","43.74586","-79.27342","343,43"
"8100","43.77304","-79.16604","354,954,54"
"23857_ar","43.77684","-79.50883","41"
"6543","43.76279","-79.29457","95,395"
"1906","43.64767","-79.58667","48"
"4244","43.74748","-79.38647","122,115,95,395"
"4637","43.696968","-79.34881","56"
"6356","43.75051","-79.24453","16,302"
"5142","43.64623","-79.47421","77"
"6052","43.68353","-79.32377","22,322,31"
"7422","43.73988","-79.41359","97"
"6906","43.78418","-79.39589","39,339"
"6712","43.72124","-79.23927","12,102,9"
"1345","43.80416","-79.33342","42"
"5607","43.71928","-79.4391","109"
"14292_ar","43.76156","-79.41211","984,84"
"3204","43.67338","-79.44107","929,29,329"
"1049","43.71096","-79.33466","25,325,925"
"1254","43.81788","-79.21396","116"
"2643","43.61674","-79.54658","123"
"10174","43.7033","-79.34693","88,325,81"
"343","43.68715","-79.48937","332,171,32"
"2953","43.64955","-79.42647","505"
"8207","43.65256","-79.36337","304,503,504,72,508"
"7598","43.74893","-79.25357","21"
"873_IB","43.69647","-79.27463","300"
"8511","43.713478","-79.24928","20"
"1053","43.62299","-79.48165","66,176"
"267","43.70104","-79.59581","45"
"24311","43.68929","-79.29647","113,300,20"
"1006","43.84165","-79.27816","129"
"5333","43.72122","-79.44106","109"
"1570","43.83368","-79.26426","353,953,53"
"2568","43.65523","-79.41887","306,506"
"4510","43.7504","-79.49789","108"
"5430","43.71165","-79.36391","56"
"1966","43.66225","-79.35117","501"
"4474","43.72233","-79.45645","47,29,329"
"10022","43.63097","-79.51792","110,337"
"7465","43.77008","-79.52996","35"
"1609","43.76865","-79.44186","7,307,160"
"8754","43.6925","-79.28222","113,300,322,20"
"5510","43.76503","-79.25937","21"
"3179","43.75046","-79.54938","36,336"
"6578","43.76239","-79.22641","102"
"3008","43.77391","-79.35311","385,85"
"2079","43.78659","-79.41945","125"
"8588","43.78807","-79.34948","169,10"
"658","43.74584","-79.56838","37,337,937"
"4305","43.60978","-79.56064","123,80"
"5114","43.67214","-79.30706","92"
"9064","43.75304","-79.4915","108"
"3777","43.78313","-79.17109","38"
"7443","43.75896","-79.4632","104"
"8020","43.70191","-79.34438","88,325,81"
"8743","43.68355","-79.48108","89,989"
"8381","43.68328","-79.5407","37,337"
"10442","43.81602","-79.29275","57"
"8514","43.70848","-79.41025","61"
"9184","43.7885","-79.46334","353,960,60"
"3217","43.76674","-79.56465","960,60"
"7992","43.65976","-79.54299","45"
"14722","43.81973","-79.22187","953,53"
"1184","43.65138","-79.48542","55,35,26,335"
"4030","43.71238","-79.46306","352,59,52"
"3104","43.77241","-79.18497","986,86"
"550","43.6878","-79.30153","135,64"
"10019","43.66716","-79.34508","306,505,506"
"8107_ar","43.69382","-79.26253","69"
"7064","43.80782","-79.23267","134"
"7330","43.78334","-79.16941","986,86"
"9806","43.79738","-79.28214","169"
"1905","43.69799","-79.48399","59"
"24282","43.66982","-79.34377","325,304,72"
"9204","43.66944","-79.49268","35,335"
"14166","43.68414","-79.32312","22"
"5268","43.69685","-79.44508","332,32"
"3726","43.69574","-79.38538","74"
"2545","43.7862","-79.13959","38"
"1471","43.74625","-79.20299","116"
"3554","43.75397","-79.46936","106,107,108,84,384"
"8830","43.69203","-79.44863","29,329"
"2887","43.72831","-79.38669","352,124,162"
"24127","43.72161","-79.23625","12"
"1171","43.73488","-79.44626","165,396,160,96"
"10213","43.74478","-79.5144","35,335"
"14232","43.73252","-79.26389","12,57"
"2142","43.74095","-79.31414","91"
"4536","43.7419","-79.31008","354,54"
"1523","43.62967","-79.58025","49"
"6558","43.84567","-79.27882","129"
"2015","43.74814","-79.27437","343,43"
"3863","43.80823","-79.26627","39,339"
"1369","43.82415","-79.24812","102,902"
"9928","43.79326","-79.42198","97"
"791","43.824768","-79.22665","133,116,939"
"8286","43.83084","-79.27552","353,953,53"
"1926","43.59897","-79.51386","110,301,501,508"
"14271","43.64828","-79.51104","48"
"5763","43.71639","-79.33703","25,325,925"
"957","43.71664","-79.52723","165,396,118,96"
"7038","43.81811","-79.17319","85,86"
"10256","43.75896","-79.33278","91"
"14938","43.67249","-79.3192","22,322"
"8430","43.67818","-79.4354","363,161,63"
"7004","43.82013","-79.24595","134,102,902"
"6178","43.75247","-79.32621","91"
"23916","43.90224","-79.2663","102"
"9166","43.73663","-79.38051","162"
"24077","43.62449","-79.48888","176"
"5626","43.71322","-79.27642","69,102,16,17,9"
"860","43.75434","-79.48388","107,108"
"310_ar","43.65713","-79.45303","312,306"
"14288_ar","43.77432","-79.25794","9,130"
"2183","43.71525","-79.44621","109"
"3979","43.75308","-79.53665","36,336"
"9862","43.80349","-79.2083","132"
"5867","43.78703","-79.47039","353,60,329"
"9412","43.85768","-79.33424","68"
"15026","43.66572","-79.43779","29,329"
"6451","43.65918","-79.42077","94"
"6207","43.82977","-79.25329","102"
"4131","43.7168","-79.5826","46"
"4865","43.66126","-79.38324","306,506"
"2388","43.70502","-79.56377","45,945"
"4069","43.76998","-79.530136","35"
"14691","43.78981","-79.40486","42"
"5259","43.70048","-79.58128","45"
"24239","43.71196","-79.46654","47"
"6601","43.7322","-79.61734","36,336,96"
"24348","43.75675","-79.19976","12,334,986,86,905"
"8050","43.72544","-79.23233","12,102,902"
"5980","43.76302","-79.21093","354,954,54"
"14316","43.734478","-79.45092","929,29"
"1032","43.675","-79.40722","127"
"24374","43.74229","-79.26149","57"
"565","43.77494","-79.25217","302"
"4719","43.73029","-79.43775","109"
"2965","43.63493","-79.54138","111,112,123"
"1827","43.71918","-79.30366","91"
"10140","43.6759","-79.40236","26"
"3445","43.7137","-79.29791","24,324"
"24111","43.684","-79.56382","52"
"9298","43.70896","-79.24985","12,302"
"2107","43.66851","-79.36958","365,94,65"
"7831","43.68379","-79.51156","332,32"
"6316","43.67485","-79.45754","312,512"
"9157","43.7586","-79.30025","68"
"7743","43.6265","-79.50282","15,315,76"
